g_loss,d_loss
"[3434979.2, 2014.7623, 925325.0, 3868802.8, 6655796.0]",[62.5  0.5]
"[3005907.5, 2014.7623, 821240.8, 3404715.8, 5793727.5]",[62.5  0.5]
"[3467916.2, 2014.7623, 987183.75, 3891182.0, 6681348.0]",[62.5  0.5]
"[3375255.8, 2014.7623, 962775.7, 3855394.0, 6432675.5]",[62.5  0.5]
"[3589508.0, 2014.7623, 1000389.4, 4126995.2, 6837634.5]",[62.5  0.5]
"[3511492.5, 2014.7623, 991467.75, 3992063.2, 6721437.0]",[62.5  0.5]
"[3304559.0, 2014.7623, 952821.75, 3778685.2, 6283682.5]",[62.5  0.5]
"[3528992.5, 2014.7623, 974831.2, 4094663.5, 6693806.0]",[62.5  0.5]
"[3532019.0, 2014.7623, 978878.8, 4018249.2, 6776261.5]",[62.5  0.5]
"[3699390.5, 2014.7623, 1030084.3, 4194858.5, 7106351.0]",[62.5  0.5]
"[3308628.5, 2014.7623, 947028.8, 3798141.8, 6283584.5]",[62.5  0.5]
"[3327388.8, 2014.7623, 973953.0, 3781598.2, 6335737.5]",[62.5  0.5]
"[3291948.8, 2014.7623, 898686.9, 3713043.2, 6361425.5]",[62.5  0.5]
"[3975564.8, 2014.7623, 1125461.9, 4593177.0, 7533236.5]",[62.5  0.5]
"[3220199.5, 2014.7623, 874034.5, 3622830.5, 6237126.0]",[62.5  0.5]
"[2975342.2, 2014.7623, 849876.2, 3402481.2, 5665443.0]",[62.5  0.5]
"[3453768.0, 2014.7623, 920623.0, 3808254.8, 6783675.5]",[62.5  0.5]
"[3387486.0, 2014.7623, 1010457.44, 3896587.8, 6384567.5]",[62.5  0.5]
"[3292303.0, 2014.7623, 911124.94, 3785677.5, 6277534.0]",[62.5  0.5]
"[3178731.5, 2014.7623, 923100.9, 3643547.8, 6029116.5]",[62.5  0.5]
"[3143331.5, 2014.7623, 851259.1, 3549297.2, 6077208.0]",[62.5  0.5]
"[2835028.5, 2014.7623, 835340.4, 3263209.2, 5351537.5]",[62.5  0.5]
"[3213028.5, 2014.7623, 851609.7, 3658076.0, 6200402.0]",[62.5  0.5]
"[3132156.0, 2014.7623, 820802.44, 3545647.5, 6074062.5]",[62.5  0.5]
"[3575137.0, 2014.7623, 993973.06, 4039525.5, 6883617.0]",[62.5  0.5]
"[3278353.5, 2014.7623, 904659.9, 3740849.2, 6282329.0]",[62.5  0.5]
"[3688792.2, 2014.7623, 1098667.6, 4112829.2, 7084470.0]",[62.5  0.5]
"[3590489.0, 2014.7623, 991702.94, 4061225.0, 6915361.5]",[62.5  0.5]
"[3397017.0, 2014.7623, 902118.6, 3882215.0, 6539049.0]",[62.5  0.5]
"[3212128.2, 2014.7623, 905333.6, 3683733.0, 6118020.0]",[62.5  0.5]
"[3736015.8, 2014.7623, 1016898.8, 4130873.5, 7305606.0]",[62.5  0.5]
"[3356899.8, 2014.7623, 952433.0, 3824605.5, 6412620.0]",[62.5  0.5]
"[3115638.0, 2014.7623, 952877.25, 3537835.2, 5894740.5]",[62.5  0.5]
"[3473279.5, 2014.7623, 964420.5, 3920365.5, 6692805.0]",[62.5  0.5]
"[3461986.5, 2014.7623, 941696.9, 3927245.0, 6671006.0]",[62.5  0.5]
"[3191986.5, 2014.7623, 908327.94, 3604785.5, 6126834.0]",[62.5  0.5]
"[3260032.0, 2014.7623, 865116.1, 3723781.0, 6277868.5]",[62.5  0.5]
"[3505516.0, 2014.7623, 926884.5, 3935385.0, 6822776.5]",[62.5  0.5]
"[3341881.5, 2014.7623, 907551.25, 3762627.0, 6469419.5]",[62.5  0.5]
"[3114705.0, 2014.7623, 889251.44, 3545581.5, 5947509.5]",[62.5  0.5]
"[3227123.5, 2014.7623, 899226.7, 3667740.2, 6190104.5]",[62.5  0.5]
"[3385119.5, 2014.7623, 950886.7, 3836208.0, 6496629.5]",[62.5  0.5]
"[3107605.5, 2014.7623, 826332.5, 3543149.2, 5989196.5]",[62.5  0.5]
"[3560146.8, 2014.7623, 982331.56, 4050038.2, 6834779.0]",[62.5  0.5]
"[3235991.8, 2014.7623, 880873.0, 3664912.8, 6240846.5]",[62.5  0.5]
"[3761638.5, 2014.7623, 1029194.56, 4245168.0, 7264425.0]",[62.5  0.5]
"[3065292.0, 2014.7623, 826505.0, 3504296.2, 5886831.5]",[62.5  0.5]
"[3624065.5, 2014.7623, 1016083.5, 4122186.8, 6941940.0]",[62.5  0.5]
"[3187913.8, 2014.7623, 907002.9, 3629355.8, 6090013.5]",[62.5  0.5]
"[3765314.0, 2014.7623, 1047244.06, 4306931.0, 7196864.5]",[62.5  0.5]
"[3209515.5, 2014.7623, 899322.56, 3677646.2, 6121409.0]",[62.5  0.5]
"[3621098.0, 2014.7623, 991699.6, 4159292.2, 6919327.5]",[62.5  0.5]
"[3790781.5, 2014.7623, 1019419.25, 4246279.5, 7370233.0]",[62.5  0.5]
"[3180204.5, 2014.7623, 881756.8, 3605515.5, 6113402.5]",[62.5  0.5]
"[3237985.5, 2014.7623, 966720.25, 3701890.0, 6124668.0]",[62.5  0.5]
"[3448321.0, 2014.7623, 927151.5, 3983150.5, 6584094.5]",[62.5  0.5]
"[3335479.2, 2014.7623, 985197.4, 3862309.2, 6270750.0]",[62.5  0.5]
"[3291241.0, 2014.7623, 948347.0, 3757472.5, 6264976.5]",[62.5  0.5]
"[3289443.0, 2014.7623, 961249.9, 3756807.5, 6246745.0]",[62.5  0.5]
"[3017665.0, 2014.7623, 873348.1, 3459738.8, 5725789.5]",[62.5  0.5]
"[3076657.0, 2014.7623, 891474.4, 3493939.5, 5870102.5]",[62.5  0.5]
"[3395387.5, 2014.7623, 936925.4, 3726107.8, 6654918.5]",[62.5  0.5]
"[3254575.0, 2014.7623, 880313.75, 3749093.0, 6219169.0]",[62.5  0.5]
"[3503540.5, 2014.7623, 987272.25, 3987057.8, 6704131.5]",[62.5  0.5]
"[3432278.5, 2014.7623, 973340.6, 3892830.0, 6574750.5]",[62.5  0.5]
"[3300450.5, 2014.7623, 920275.1, 3748276.2, 6332942.5]",[62.5  0.5]
"[3297757.5, 2014.7623, 967302.0, 3780729.5, 6244486.0]",[62.5  0.5]
"[3443082.5, 2014.7623, 897837.44, 3893674.5, 6685422.5]",[62.5  0.5]
"[3504712.0, 2014.7623, 1015163.06, 4098212.8, 6568991.0]",[62.5  0.5]
"[3324898.0, 2014.7623, 920299.1, 3762855.5, 6399832.0]",[62.5  0.5]
"[3138679.2, 2014.7623, 881268.25, 3555857.8, 6025131.0]",[62.5  0.5]
"[3165817.5, 2014.7623, 914119.0, 3600073.8, 6038525.0]",[62.5  0.5]
"[3365603.0, 2014.7623, 912707.4, 3824999.8, 6480962.0]",[62.5  0.5]
"[3314366.0, 2014.7623, 993410.7, 3761830.2, 6292638.0]",[62.5  0.5]
"[3433166.5, 2014.7623, 963454.25, 3917509.0, 6562918.0]",[62.5  0.5]
"[3223438.0, 2014.7623, 919448.06, 3687609.8, 6137727.5]",[62.5  0.5]
"[3334720.8, 2014.7623, 941199.9, 3831151.0, 6343377.5]",[62.5  0.5]
"[3393172.0, 2014.7623, 958388.9, 3842258.5, 6509918.5]",[62.5  0.5]
"[3527299.0, 2014.7623, 960722.06, 3991309.5, 6805624.5]",[62.5  0.5]
"[3097379.5, 2014.7623, 968028.4, 3554161.5, 5802401.5]",[62.5  0.5]
"[3034869.5, 2014.7623, 822197.06, 3465635.0, 5828392.0]",[62.5  0.5]
"[3289302.5, 2014.7623, 945788.9, 3727028.8, 6291517.0]",[62.5  0.5]
"[3025464.8, 2014.7623, 870034.0, 3468078.0, 5746763.5]",[62.5  0.5]
"[3317714.8, 2014.7623, 941302.5, 3742068.5, 6375671.0]",[62.5  0.5]
"[3545492.0, 2014.7623, 1012067.2, 3971099.2, 6835133.5]",[62.5  0.5]
"[3099920.0, 2014.7623, 923365.7, 3476890.8, 5932803.0]",[62.5  0.5]
"[3432099.5, 2014.7623, 942354.9, 3898452.8, 6599516.5]",[62.5  0.5]
"[3341861.5, 2014.7623, 961987.0, 3823054.2, 6354489.5]",[62.5  0.5]
"[3487887.0, 2014.7623, 1034788.1, 3987310.8, 6604184.5]",[62.5  0.5]
"[3301543.5, 2014.7623, 926472.2, 3791221.5, 6287444.5]",[62.5  0.5]
"[3836949.0, 2014.7623, 1038417.1, 4153098.5, 7598307.5]",[62.5  0.5]
"[3004796.0, 2014.7623, 827017.6, 3445900.2, 5743062.0]",[62.5  0.5]
"[3575117.5, 2014.7623, 993656.4, 4099785.8, 6823608.5]",[62.5  0.5]
"[2995986.8, 2014.7623, 830834.2, 3389907.5, 5765873.5]",[62.5  0.5]
"[3221143.0, 2014.7623, 909597.8, 3752909.8, 6074629.0]",[62.5  0.5]
"[3136316.5, 2014.7623, 829988.5, 3539672.0, 6084720.0]",[62.5  0.5]
"[3403914.8, 2014.7623, 914735.5, 3883984.0, 6547656.0]",[62.5  0.5]
"[3366109.5, 2014.7623, 971758.06, 3845078.0, 6403521.0]",[62.5  0.5]
"[3277541.2, 2014.7623, 888951.4, 3662758.8, 6373420.5]",[62.5  0.5]
"[3208706.0, 2014.7623, 944240.3, 3687475.0, 6063964.5]",[62.5  0.5]
"[3370695.8, 2014.7623, 922853.25, 3803544.5, 6509247.5]",[62.5  0.5]
"[3302787.8, 2014.7623, 954856.44, 3709753.5, 6344675.5]",[62.5  0.5]
"[3294443.5, 2014.7623, 992845.3, 3792217.0, 6196409.5]",[62.5  0.5]
"[3294555.5, 2014.7623, 949607.1, 3729603.8, 6302633.5]",[62.5  0.5]
"[3086075.5, 2014.7623, 862677.2, 3486932.2, 5937302.0]",[62.5  0.5]
"[3330647.2, 2014.7623, 982380.9, 3797749.2, 6322020.0]",[62.5  0.5]
"[3187340.0, 2014.7623, 900951.0, 3541342.2, 6182167.0]",[62.5  0.5]
"[3010510.0, 2014.7623, 866969.44, 3442209.0, 5725848.0]",[62.5  0.5]
"[3035585.5, 2014.7623, 859448.5, 3469072.5, 5790090.0]",[62.5  0.5]
"[3165837.0, 2014.7623, 882137.5, 3572350.5, 6098295.0]",[62.5  0.5]
"[3336995.5, 2014.7623, 981412.44, 3797783.0, 6344115.5]",[62.5  0.5]
"[3097150.0, 2014.7623, 877720.25, 3569175.0, 5876931.0]",[62.5  0.5]
"[3537464.5, 2014.7623, 970049.9, 4002157.2, 6819334.5]",[62.5  0.5]
"[3314216.0, 2014.7623, 925591.2, 3831872.0, 6289916.0]",[62.5  0.5]
"[3377562.0, 2014.7623, 936596.75, 3810053.8, 6511883.0]",[62.5  0.5]
"[3529054.0, 2014.7623, 1003952.8, 3988319.2, 6771234.5]",[62.5  0.5]
"[3426712.0, 2014.7623, 954897.06, 3863788.0, 6603681.5]",[62.5  0.5]
"[3473857.8, 2014.7623, 922576.2, 3934689.8, 6722252.5]",[62.5  0.5]
"[3032516.5, 2014.7623, 885925.94, 3423055.2, 5799400.5]",[62.5  0.5]
"[3267746.5, 2014.7623, 893223.56, 3694743.5, 6304514.5]",[62.5  0.5]
"[3345198.8, 2014.7623, 863860.06, 3885521.5, 6401274.0]",[62.5  0.5]
"[3536559.0, 2014.7623, 1008638.94, 4089846.2, 6690038.0]",[62.5  0.5]
"[3307092.5, 2014.7623, 941136.4, 3725880.2, 6356618.5]",[62.5  0.5]
"[3640835.5, 2014.7623, 982116.0, 4217395.5, 6936600.0]",[62.5  0.5]
"[3631856.0, 2014.7623, 1036749.94, 4075728.0, 6993701.5]",[62.5  0.5]
"[3386301.0, 2014.7623, 900394.5, 3777251.8, 6610016.5]",[62.5  0.5]
"[3182251.5, 2014.7623, 954844.0, 3635587.5, 6017066.0]",[62.5  0.5]
"[3475466.0, 2014.7623, 958275.44, 3874267.0, 6752337.0]",[62.5  0.5]
"[3059971.0, 2014.7623, 906343.4, 3519599.2, 5773953.0]",[62.5  0.5]
"[3454549.5, 2014.7623, 971703.06, 3860424.2, 6683031.0]",[62.5  0.5]
"[3246195.8, 2014.7623, 890709.2, 3661848.0, 6268088.0]",[62.5  0.5]
"[3253768.0, 2014.7623, 952508.25, 3849681.5, 6043696.5]",[62.5  0.5]
"[2950985.0, 2014.7623, 859530.25, 3383943.8, 5593135.0]",[62.5  0.5]
"[3158548.5, 2014.7623, 904932.9, 3599430.0, 6024125.5]",[62.5  0.5]
"[3209980.5, 2014.7623, 872829.06, 3571163.8, 6255935.5]",[62.5  0.5]
"[3549744.0, 2014.7623, 981407.1, 4085250.5, 6765815.5]",[62.5  0.5]
"[3610343.0, 2014.7623, 1033169.9, 4138633.0, 6862666.0]",[62.5  0.5]
"[3203735.2, 2014.7623, 920572.6, 3612186.0, 6146351.5]",[62.5  0.5]
"[3866588.0, 2014.7623, 1052133.4, 4180606.0, 7655880.0]",[62.5  0.5]
"[3177831.8, 2014.7623, 937041.1, 3597952.2, 6057772.0]",[62.5  0.5]
"[3473663.5, 2014.7623, 979326.3, 3933279.2, 6666265.0]",[62.5  0.5]
"[3045913.5, 2014.7623, 902501.75, 3472046.8, 5778489.0]",[62.5  0.5]
"[3110291.0, 2014.7623, 862403.6, 3562771.8, 5942454.0]",[62.5  0.5]
"[3232410.8, 2014.7623, 917228.44, 3690072.8, 6167394.5]",[62.5  0.5]
"[3370826.5, 2014.7623, 957868.4, 3836024.5, 6442188.5]",[62.5  0.5]
"[3353779.5, 2014.7623, 917227.25, 3831959.8, 6430071.0]",[62.5  0.5]
"[2826642.8, 2014.7623, 804849.5, 3199760.8, 5417525.0]",[62.5  0.5]
"[3339617.2, 2014.7623, 921621.25, 3769130.0, 6441299.5]",[62.5  0.5]
"[3125188.5, 2014.7623, 864514.6, 3524689.2, 6028084.5]",[62.5  0.5]
"[3154936.0, 2014.7623, 899796.94, 3598240.2, 6018409.5]",[62.5  0.5]
"[3242942.0, 2014.7623, 948686.4, 3694558.8, 6166554.5]",[62.5  0.5]
"[3283709.0, 2014.7623, 948048.94, 3832810.8, 6164829.5]",[62.5  0.5]
"[2865459.5, 2014.7623, 780669.5, 3242843.5, 5528011.5]",[62.5  0.5]
"[3064616.0, 2014.7623, 838348.25, 3460162.0, 5916869.0]",[62.5  0.5]
"[3305123.5, 2014.7623, 952870.5, 3775815.0, 6288386.0]",[62.5  0.5]
"[3032339.0, 2014.7623, 861062.0, 3412784.8, 5833942.5]",[62.5  0.5]
"[3088005.5, 2014.7623, 879468.8, 3500743.0, 5913133.0]",[62.5  0.5]
"[3314052.0, 2014.7623, 891541.44, 3767061.0, 6388230.0]",[62.5  0.5]
"[3259143.5, 2014.7623, 923014.4, 3739059.0, 6201732.0]",[62.5  0.5]
"[3507175.2, 2014.7623, 870644.06, 4035456.2, 6784477.0]",[62.5  0.5]
"[3150163.5, 2014.7623, 895222.6, 3653769.5, 5951545.5]",[62.5  0.5]
"[3229794.0, 2014.7623, 913314.94, 3638478.0, 6214180.0]",[62.5  0.5]
"[3187165.5, 2014.7623, 840679.56, 3609001.8, 6174197.0]",[62.5  0.5]
"[3340452.8, 2014.7623, 989655.75, 3911953.0, 6233226.5]",[62.5  0.5]
"[3287001.8, 2014.7623, 911285.8, 3704348.2, 6341031.5]",[62.5  0.5]
"[3006326.2, 2014.7623, 866169.56, 3432413.0, 5722497.5]",[62.5  0.5]
"[3193139.0, 2014.7623, 875674.0, 3623436.8, 6144678.0]",[62.5  0.5]
"[3302746.5, 2014.7623, 902651.75, 3719155.0, 6387341.5]",[62.5  0.5]
"[3404835.0, 2014.7623, 950327.44, 3902004.5, 6497111.0]",[62.5  0.5]
"[3245449.0, 2014.7623, 889252.0, 3738571.0, 6190333.0]",[62.5  0.5]
"[3356366.0, 2014.7623, 939119.06, 3804930.5, 6443829.5]",[62.5  0.5]
"[3051610.5, 2014.7623, 881249.4, 3452626.8, 5838152.0]",[62.5  0.5]
"[3194749.0, 2014.7623, 870727.2, 3662315.2, 6116114.5]",[62.5  0.5]
"[3100726.0, 2014.7623, 866243.8, 3517624.2, 5951877.5]",[62.5  0.5]
"[3337158.0, 2014.7623, 938815.56, 3820834.2, 6364203.0]",[62.5  0.5]
"[3439988.5, 2014.7623, 937177.1, 3796700.0, 6732744.5]",[62.5  0.5]
"[3314949.5, 2014.7623, 889761.44, 3710632.0, 6449431.0]",[62.5  0.5]
"[3390191.0, 2014.7623, 927259.1, 3824928.5, 6548441.5]",[62.5  0.5]
g_loss,d_loss
"[3502118.0, 2014.7623, 1025373.06, 4023829.2, 6624517.5]",[65.345505    0.48055556]
"[4102910.8, 2014.7623, 1422300.0, 4974465.5, 7279596.5]",[62.5  0.5]
"[3622212.5, 2014.7623, 1119907.5, 4195098.5, 6759028.5]",[62.5  0.5]
"[3505995.5, 2014.7623, 1128171.9, 4082386.8, 6476086.0]",[62.5  0.5]
"[3539101.0, 2014.7623, 1133836.9, 4112037.8, 6551122.0]",[62.5  0.5]
"[3214273.2, 2014.7623, 1026297.3, 3782846.8, 5905092.5]",[62.5  0.5]
"[3217755.5, 2014.7623, 1009194.44, 3718966.8, 5997683.0]",[62.5  0.5]
"[3039976.5, 2014.7623, 916497.3, 3487365.5, 5729385.0]",[62.5  0.5]
"[3518449.0, 2014.7623, 1074311.5, 4099763.0, 6554081.5]",[62.5  0.5]
"[3910846.5, 2014.7623, 1147254.0, 4403173.0, 7485720.5]",[62.5  0.5]
"[3593073.8, 2014.7623, 1039593.94, 4150377.5, 6786934.0]",[62.5  0.5]
"[3643698.5, 2014.7623, 1092381.5, 4202672.5, 6850600.0]",[62.5  0.5]
"[3372376.0, 2014.7623, 1019795.06, 3934565.5, 6286885.0]",[62.5  0.5]
"[3541399.0, 2014.7623, 1021621.56, 3999666.0, 6783368.5]",[62.5  0.5]
"[3513283.2, 2014.7623, 1048631.5, 4079149.8, 6583155.5]",[62.5  0.5]
"[3779666.0, 2014.7623, 1061000.2, 4314139.0, 7223739.5]",[62.5  0.5]
"[3376337.0, 2014.7623, 989099.5, 3889223.2, 6376127.0]",[62.5  0.5]
"[3376133.2, 2014.7623, 947252.6, 3921294.0, 6385224.0]",[62.5  0.5]
"[3488347.0, 2014.7623, 946451.3, 3985466.0, 6695898.5]",[62.5  0.5]
"[3314934.5, 2014.7623, 934508.0, 3762008.5, 6353258.0]",[62.5  0.5]
"[3449015.0, 2014.7623, 1035601.8, 3987266.2, 6473841.5]",[62.5  0.5]
"[3123311.5, 2014.7623, 909214.0, 3625160.5, 5876656.0]",[62.5  0.5]
"[3419163.5, 2014.7623, 936178.8, 3890363.5, 6570662.0]",[62.5  0.5]
"[3635933.0, 2014.7623, 1018831.3, 4182943.0, 6917995.5]",[62.5  0.5]
"[3551183.5, 2014.7623, 1017832.5, 4030043.8, 6789395.0]",[62.5  0.5]
"[3249274.8, 2014.7623, 927295.25, 3767227.0, 6136386.5]",[62.5  0.5]
"[3153691.8, 2014.7623, 885187.9, 3601546.5, 6025564.5]",[62.5  0.5]
"[3286885.5, 2014.7623, 955418.0, 3773523.8, 6227337.0]",[62.5  0.5]
"[3217985.0, 2014.7623, 927181.75, 3708206.5, 6091221.0]",[62.5  0.5]
"[2996842.0, 2014.7623, 869426.25, 3413841.8, 5706198.0]",[62.5  0.5]
"[3204999.2, 2014.7623, 907067.56, 3690205.0, 6086051.5]",[62.5  0.5]
"[3398605.0, 2014.7623, 925649.8, 3895295.5, 6507730.0]",[62.5  0.5]
"[3556065.8, 2014.7623, 977637.7, 4157056.0, 6718851.5]",[62.5  0.5]
"[3358818.2, 2014.7623, 926001.1, 3796124.5, 6473928.0]",[62.5  0.5]
"[3329652.0, 2014.7623, 925294.56, 3846740.2, 6326798.0]",[62.5  0.5]
"[3228955.5, 2014.7623, 923799.06, 3666040.0, 6173339.0]",[62.5  0.5]
"[3695108.5, 2014.7623, 1040736.5, 4174810.5, 7101474.0]",[62.5  0.5]
"[3332040.0, 2014.7623, 934991.8, 3790950.2, 6380850.0]",[62.5  0.5]
"[3573015.0, 2014.7623, 985295.4, 4146062.8, 6778684.5]",[62.5  0.5]
"[3601809.5, 2014.7623, 988921.7, 4120659.0, 6896443.5]",[62.5  0.5]
"[3103657.0, 2014.7623, 859540.5, 3560606.8, 5925369.0]",[62.5  0.5]
"[3603244.0, 2014.7623, 973071.1, 4042790.8, 6994944.5]",[62.5  0.5]
"[3433883.0, 2014.7623, 915663.9, 3800586.2, 6730019.5]",[62.5  0.5]
"[3496843.0, 2014.7623, 948975.2, 4030205.0, 6676956.0]",[62.5  0.5]
"[3344775.5, 2014.7623, 946408.44, 3886869.0, 6315967.0]",[62.5  0.5]
"[3322440.2, 2014.7623, 866068.4, 3756067.0, 6452658.5]",[62.5  0.5]
"[3228998.0, 2014.7623, 890086.94, 3727566.0, 6145666.0]",[62.5  0.5]
"[3716293.8, 2014.7623, 1082842.6, 4238208.5, 7066587.5]",[62.5  0.5]
"[3378733.0, 2014.7623, 922144.6, 3892213.5, 6448077.5]",[62.5  0.5]
g_loss,d_loss
"[3517528.2, 2014.2867, 997354.8, 4080216.8, 6647515.0]",[98.27453  0.111  ]
"[4140481.5, 2014.7623, 1350696.1, 4813735.0, 7637167.0]",[62.5  0.5]
"[3554788.0, 2014.7623, 1070442.8, 4122090.8, 6656753.0]",[62.5  0.5]
"[3778624.5, 2014.7623, 1195637.8, 4317518.0, 7082251.5]",[62.5  0.5]
"[3703354.0, 2014.7623, 1161738.2, 4330240.5, 6852527.0]",[62.5  0.5]
"[3741111.5, 2014.7623, 1109141.1, 4435363.5, 6925860.0]",[62.5  0.5]
"[3308769.5, 2014.7623, 977726.4, 3888228.2, 6163270.0]",[62.5  0.5]
"[3720045.0, 2014.7623, 1036976.75, 4251854.5, 7111311.0]",[62.5  0.5]
"[3467247.5, 2014.7623, 1074099.0, 4042494.8, 6440890.5]",[62.5  0.5]
"[3412980.5, 2014.7623, 968650.25, 3913574.2, 6494369.5]",[62.5  0.5]
"[3372885.8, 2014.7623, 937051.56, 3859012.8, 6446881.0]",[62.5  0.5]
"[3422794.0, 2014.7623, 974852.0, 3971176.8, 6463277.5]",[62.5  0.5]
"[3257748.0, 2014.7623, 927053.9, 3710578.0, 6221521.0]",[62.5  0.5]
"[3406210.5, 2014.7623, 951141.5, 3907056.8, 6495829.5]",[62.5  0.5]
"[3506315.5, 2014.7623, 1009390.6, 3954294.0, 6724026.0]",[62.5  0.5]
"[3540745.8, 2014.7623, 1019661.56, 4210109.5, 6572707.5]",[62.5  0.5]
"[4139625.8, 2014.7623, 1084413.9, 4524328.5, 8190003.0]",[62.5  0.5]
"[3412868.5, 2014.7623, 977181.44, 3890556.5, 6508483.0]",[62.5  0.5]
"[3280257.0, 2014.7623, 958084.56, 3808284.0, 6167814.0]",[62.5  0.5]
"[3695804.8, 2014.7623, 1047632.0, 4255798.5, 7015911.0]",[62.5  0.5]
"[3477448.0, 2014.7623, 1029179.94, 4014601.5, 6547704.5]",[62.5  0.5]
"[3362655.5, 2014.7623, 1023975.6, 3927321.0, 6257548.5]",[62.5  0.5]
"[3448103.5, 2014.7623, 978664.25, 3905291.2, 6609716.0]",[62.5  0.5]
"[3470281.5, 2014.7623, 950956.4, 3998793.8, 6617847.5]",[62.5  0.5]
"[3457699.5, 2014.7623, 988935.25, 4023764.2, 6512958.0]",[62.5  0.5]
"[3641889.5, 2014.7623, 995257.44, 4177453.8, 6966913.0]",[62.5  0.5]
"[2933960.5, 2014.7623, 851944.44, 3323039.0, 5604877.5]",[62.5  0.5]
"[3525413.0, 2014.7623, 960109.44, 4010502.0, 6780758.5]",[62.5  0.5]
"[3124647.0, 2014.7623, 872303.6, 3572482.8, 5970697.0]",[62.5  0.5]
"[3015604.5, 2014.7623, 860844.4, 3506843.0, 5684320.0]",[62.5  0.5]
"[3150697.8, 2014.7623, 867427.0, 3559429.8, 6075462.0]",[62.5  0.5]
"[3179998.2, 2014.7623, 915642.3, 3674540.8, 6009804.0]",[62.5  0.5]
g_loss,d_loss
"[3198136.8, 2014.7083, 880176.75, 3680341.0, 6099931.0]",[87.63852     0.19266666]
"[3894912.2, 2014.7623, 1325962.5, 4641030.0, 7016041.0]",[62.5  0.5]
"[3744044.2, 2014.7623, 1084490.8, 4295607.5, 7100042.5]",[62.5  0.5]
"[3919896.5, 2014.7623, 1122243.5, 4483821.5, 7460249.5]",[62.5  0.5]
"[3456810.5, 2014.7623, 1081099.6, 3997076.5, 6444518.5]",[62.5  0.5]
"[3682748.0, 2014.7623, 1102718.6, 4312765.0, 6860335.5]",[62.5  0.5]
"[3907656.5, 2014.7623, 1145259.8, 4563745.5, 7316509.0]",[62.5  0.5]
"[3584842.0, 2014.7623, 1061136.8, 4079331.0, 6808998.5]",[62.5  0.5]
"[3286762.8, 2014.7623, 1010301.6, 3844708.0, 6100859.0]",[62.5  0.5]
"[3467570.0, 2014.7623, 945578.5, 3900608.2, 6712372.5]",[62.5  0.5]
"[3677959.5, 2014.7623, 1098953.5, 4213876.5, 6947028.0]",[62.5  0.5]
"[3646591.0, 2014.7623, 942414.0, 4180859.5, 7032022.0]",[62.5  0.5]
"[3679098.5, 2014.7623, 1059265.0, 4194503.5, 7009885.5]",[62.5  0.5]
"[3778546.0, 2014.7623, 1045680.44, 4344049.5, 7205416.0]",[62.5  0.5]
"[3743174.8, 2014.7623, 1064436.8, 4298560.0, 7114245.5]",[62.5  0.5]
"[3511626.2, 2014.7623, 1047758.1, 3983676.5, 6673979.0]",[62.5  0.5]
"[3661004.8, 2014.7623, 1056148.4, 4168850.5, 6978343.0]",[62.5  0.5]
"[3666727.5, 2014.7623, 1089964.5, 4151673.5, 6980780.0]",[62.5  0.5]
"[3543139.2, 2014.7623, 980194.06, 4055932.5, 6774330.5]",[62.5  0.5]
"[3276751.0, 2014.7623, 889898.0, 3704777.0, 6327821.5]",[62.5  0.5]
"[3399422.0, 2014.7623, 995110.3, 3865870.8, 6470418.0]",[62.5  0.5]
"[3699552.5, 2014.7623, 1102470.4, 4243895.0, 6985469.0]",[62.5  0.5]
"[3259799.2, 2014.7623, 922844.75, 3804092.8, 6139053.0]",[62.5  0.5]
"[3815011.2, 2014.7623, 1176957.8, 4430194.5, 7109544.5]",[62.5  0.5]
"[3681251.8, 2014.7623, 986186.2, 4192427.0, 7092219.0]",[62.5  0.5]
"[3435299.0, 2014.7623, 983096.75, 3917585.8, 6550307.0]",[62.5  0.5]
"[3744319.0, 2014.7623, 1080201.5, 4322424.5, 7078430.5]",[62.5  0.5]
"[3477300.2, 2014.7623, 961906.6, 3938121.5, 6690965.5]",[62.5  0.5]
"[3502348.8, 2014.7623, 1020867.56, 4014168.2, 6639453.0]",[62.5  0.5]
"[3368426.0, 2014.7623, 942485.0, 3803813.8, 6481781.0]",[62.5  0.5]
"[3528841.8, 2014.7623, 1006419.56, 4041178.5, 6715200.5]",[62.5  0.5]
"[3237973.0, 2014.7623, 895387.94, 3705536.2, 6192312.0]",[62.5  0.5]
"[3470567.5, 2014.7623, 977049.06, 3898507.5, 6692995.0]",[62.5  0.5]
"[3564214.0, 2014.7623, 945968.0, 4040985.2, 6893752.5]",[62.5  0.5]
"[3414811.0, 2014.7623, 980310.1, 3950754.8, 6451631.0]",[62.5  0.5]
"[3283702.0, 2014.7623, 958984.06, 3784096.2, 6202585.5]",[62.5  0.5]
"[3346942.5, 2014.7623, 964297.1, 3869814.0, 6322357.0]",[62.5  0.5]
"[3180789.0, 2014.7623, 912912.3, 3711758.0, 5977952.0]",[62.5  0.5]
"[3370844.0, 2014.7623, 947253.4, 3876076.0, 6412810.0]",[62.5  0.5]
"[3512900.8, 2014.7623, 1008568.1, 3946338.0, 6754755.5]",[62.5  0.5]
"[3510856.0, 2014.7623, 978042.4, 4069160.5, 6655643.0]",[62.5  0.5]
"[3061708.8, 2014.7623, 854275.6, 3488120.2, 5863292.5]",[62.5  0.5]
